machineId,lat,lng,offset,hrs,location,total,ww
ZPL306561A,31.1601068,-81.3904994,-18000,3600,America/New_York,34481436,30478161
ZPL306126T,29.6910963,-95.19396,-21600,3600,America/Chicago,34472675,32387270
ZPL303658K,31.6091116,-84.2109254,-18000,3600,America/New_York,34458319,32284803
ZPL3053053,32.9595629,-96.7687984,-21600,3600,America/Chicago,34457799,30929917
ZPL303830C,39.293492,-84.3103207,-18000,3600,America/New_York,34457768,32153069
ZPL306913J,32.5509137,-92.0791274,-21600,3600,America/Chicago,34450067,33144890
ZPL307213L,47.7916529,-122.214483,-28800,3600,America/Los_Angeles,34443608,30841939
ZPL306103M,36.0609879,-95.8569834,-21600,3600,America/Chicago,34400041,29807487
ZPL305447O,30.2113885,-92.0284927,-21600,3600,America/Chicago,34399446,30365498
ZPL3068776,43.7634528,-71.7088897,-18000,3600,America/New_York,34384936,31292370
ZPL306412H,39.199037,-84.600413,-18000,3600,America/New_York,34370135,25281127
ZPL305590B,36.021107,-86.578609,-21600,3600,America/Chicago,34367046,32132730
ZPL304090L,28.8005619,-81.3327859,-18000,3600,America/New_York,34355499,31528290
ZPL305017P,39.795543,-86.044832,-18000,3600,America/New_York,34338972,31837353
ZPL307182Q,28.032054,-82.425485,-18000,3600,America/New_York,34333286,29873792
ZPL3056458,27.791268,-82.732818,-18000,3600,America/New_York,34333240,30115174
ZPL305133I,33.446308,-86.792147,-21600,3600,America/Chicago,34329094,20674115
ZPL3039448,42.1483457,-71.4863796,-18000,3600,America/New_York,34321630,33047872
ZPL303638Y,48.151355,-122.192365,-28800,3600,America/Los_Angeles,34314920,29831924
ZPL303880D,41.7066845,-72.8786583,-18000,3600,America/New_York,34300583,31936570
ZPL305045E,38.123478,-85.853796,-18000,3600,America/New_York,34295888,29544205
ZPL307611F,28.452251,-81.3635952,-18000,3600,America/New_York,34258271,30547194
ZPL305011J,33.883997,-84.739088,-18000,3600,America/New_York,34244340,32267320
ZPL303164Q,30.4834917,-90.4568869,-21600,3600,America/Chicago,34242371,31919237
ZPL304154G,45.0636251,-93.3049375,-21600,3600,America/Chicago,34235128,34235128
ZPL3031444,30.1005336,-81.7824613,-18000,3600,America/New_York,34221321,33912633
ZPL302979F,40.6256498,-111.8518763,-25200,3600,America/Denver,34207617,24068751
ZPL303351M,37.2867181,-121.9464636,-28800,3600,America/Los_Angeles,34195680,19170328
ZPL3076294,33.941374,-83.467405,-18000,3600,America/New_York,34144237,29093715
ZPL3028608,38.7675976,-77.4848603,-18000,3600,America/New_York,34123344,32232913
ZPL303979Y,33.4724715,-82.127313,-18000,3600,America/New_York,34122350,31301335
ZPL3053554,35.4645813,-80.590952,-18000,3600,America/New_York,34084012,31682494
ZPL304086Y,27.461148,-82.568624,-18000,3600,America/New_York,34061502,31967258
ZPL303344E,28.5128827,-81.3730962,-18000,3600,America/New_York,34051953,31190123
ZPL3067557,38.425061,-121.3904391,-28800,3600,America/Los_Angeles,34049616,28190481
ZPL304250N,39.0428821,-94.5881832,-21600,3600,America/Chicago,34033196,29550192
ZPL3031950,32.6452523,-116.9967974,-28800,3600,America/Los_Angeles,34004784,31138667
ZPL3052919,30.6762212,-88.1348887,-21600,3600,America/Chicago,33997682,31956694
ZPL303235T,47.5432581,-122.0497473,-28800,3600,America/Los_Angeles,33980488,27913922
ZPL307627E,30.210887,-84.365141,-18000,3600,America/New_York,33976530,23063371
ZPL305374V,35.1100727,-92.4413641,-21600,3600,America/Chicago,33974534,30973488
ZPL304424Y,38.814903,-90.875479,-21600,3600,America/Chicago,33960453,31007071
ZPL307000X,32.861956,-116.92278,-28800,3600,America/Los_Angeles,33944906,31209832
ZPL3053471,30.527846,-97.809447,-21600,3600,America/Chicago,33924940,30573635
ZPL303479R,32.134342,-111.0021928,-25200,0,America/Phoenix,33869636,31582801
ZPL303774D,44.8073846,-91.4717647,-21600,3600,America/Chicago,33840624,29769236
ZPL307579I,25.808458,-80.289484,-18000,3600,America/New_York,33839109,30254809
ZPL3068446,27.5912217,-81.5148297,-18000,3600,America/New_York,33832319,30788499
ZPL305386E,42.2950452,-71.7735311,-18000,3600,America/New_York,33826812,31551300
ZPL3057264,39.740372,-104.960668,-25200,3600,America/Denver,33812877,21743203
ZPL3039624,34.932783,-81.989058,-18000,3600,America/New_York,33803274,30990811
ZPL305166I,32.860374,-97.313083,-21600,3600,America/Chicago,33802235,30694376
ZPL305179W,33.98777,-81.2464959,-18000,3600,America/New_York,33789170,30768332
ZPL303160A,37.3782315,-121.9022143,-28800,3600,America/Los_Angeles,33784770,30338824
ZPL306560F,32.339682,-86.225485,-21600,3600,America/Chicago,33781966,29112893
ZPL307335K,43.2355552,-70.88094,-18000,3600,America/New_York,33772062,31599978
ZPL306253A,28.552308,-81.507498,-18000,3600,America/New_York,33763529,30501114
ZPL306518A,44.876003,-91.923729,-21600,3600,America/Chicago,33743370,30664952
ZPL3034270,32.4941987,-86.3989907,-21600,3600,America/Chicago,33729466,32670011
ZPL305092U,41.2086344,-96.6225753,-21600,3600,America/Chicago,33728208,29910730
ZPL303469Y,33.6268667,-111.9249095,-25200,0,America/Phoenix,33724842,28497316
ZPL3051705,35.225378,-80.841961,-18000,3600,America/New_York,33717824,32291935
ZPL303123N,29.7601927,-95.3693896,-21600,3600,America/Chicago,33713688,30692105
ZPL307577S,34.8521708,-92.4045575,-21600,3600,America/Chicago,33698581,18732874
ZPL303850Y,47.6703564,-117.41074,-28800,3600,America/Los_Angeles,33669280,31468094
ZPL303042R,42.0846075,-87.9342029,-21600,3600,America/Chicago,33642793,31833091
ZPL304122B,27.8935971,-82.2688062,-18000,3600,America/New_York,33634288,31234078
ZPL306003Z,38.5239858,-121.498078,-28800,3600,America/Los_Angeles,33627877,29404134
ZPL3053307,33.5019603,-81.9593499,-18000,3600,America/New_York,33622915,30964610
ZPL307278Q,37.3606592,-120.6142974,-28800,3600,America/Los_Angeles,33620482,28904616
ZPL304091G,27.9250022,-82.5061838,-18000,3600,America/New_York,33614473,30376906
ZPL3060271,41.4361193,-86.933526,-21600,3600,America/Chicago,33610209,31254102
ZPL305505D,40.0075858,-75.1273249,-18000,3600,America/New_York,33598411,32618991
ZPL303327D,34.716529,-82.2539714,-18000,3600,America/New_York,33580970,28214077
ZPL306965A,29.221597,-81.047616,-18000,3600,America/New_York,33574270,30504704
ZPL3054443,31.315083,-85.831101,-21600,3600,America/Chicago,33573594,32504881
ZPL303993E,33.8552946,-84.2098387,-18000,3600,America/New_York,33566201,30255467
ZPL3073468,41.813963,-86.248712,-18000,3600,America/New_York,33562224,30771601
ZPL303965P,34.0204436,-84.2724732,-18000,3600,America/New_York,33550604,30518845
ZPL305441I,29.6773329,-95.122599,-21600,3600,America/Chicago,33546838,30474902
ZPL305616O,33.940082,-83.9819835,-18000,3600,America/New_York,33531500,30309629
ZPL305293Z,34.8702204,-92.1254052,-21600,3600,America/Chicago,33518823,31443411
ZPL3073390,43.906954,-69.91798,-18000,3600,America/New_York,33512675,30590108
ZPL305015Z,26.586647,-80.0938422,-18000,3600,America/New_York,33512163,30201810
ZPL301052I,38.7444208,-90.5923909,-21600,3600,America/Chicago,33510389,29658447
ZPL302914A,30.0222912,-90.2390285,-21600,3600,America/Chicago,33508620,31398889
ZPL301008N,36.785401,-76.10769,-18000,3600,America/New_York,33485921,31359797
ZPL302951X,33.5217823,-117.1572946,-28800,3600,America/Los_Angeles,33478635,31313121
ZPL303876Q,41.810919,-72.853218,-18000,3600,America/New_York,33473428,29691635
ZPL307385L,35.978704,-80.021167,-18000,3600,America/New_York,33470355,30148592
ZPL306242M,27.8585151,-82.3265139,-18000,3600,America/New_York,33456868,22351108
ZPL304005N,41.997301,-87.958776,-21600,3600,America/Chicago,33427566,31423267
ZPL3032074,29.9402422,-90.1010835,-21600,3600,America/Chicago,33408046,30627892
ZPL304064M,34.8233248,-82.5820504,-18000,3600,America/New_York,33401016,29627962
ZPL307206D,33.6103571,-112.184648,-25200,0,America/Phoenix,33396699,29327878
ZPL3073314,35.390472,-78.819052,-18000,3600,America/New_York,33391504,28801219
ZPL3069335,31.5681795,-93.4873277,-21600,3600,America/Chicago,33376386,31797284
ZPL3069753,47.8205877,-122.2933033,-28800,3600,America/Los_Angeles,33374353,29627123
ZPL303676G,28.1833738,-82.3534577,-18000,3600,America/New_York,33372550,31657122
ZPL3119500,30.0047126,-90.0377193,-21600,3600,America/Chicago,33370960,31567792
ZPL3036131,33.5025088,-111.9290233,-25200,0,America/Phoenix,33370357,28266806
ZPL3055916,33.94283,-84.534052,-18000,3600,America/New_York,33361407,29911522
ZPL306892H,44.3084456,-71.7999849,-18000,3600,America/New_York,33360521,31703233
ZPL307017R,47.1569554,-122.3005304,-28800,3600,America/Los_Angeles,33358925,23402407
ZPL303681Y,27.3378838,-82.4574458,-18000,3600,America/New_York,33351906,30735128
ZPL304063R,34.9055177,-82.0989846,-18000,3600,America/New_York,33328216,30175976
ZPL307395E,35.605409,-78.565512,-18000,3600,America/New_York,33312843,30146433
ZPL3051693,33.5978238,-86.6431533,-21600,3600,America/Chicago,33300525,30653449
ZPL3055068,26.3673224,-80.1266127,-18000,3600,America/New_York,33257054,28345840
ZPL306988H,26.1656774,-80.172559,-18000,3600,America/New_York,33240578,29306985
ZPL3061001,32.5430959,-92.6395047,-21600,3600,America/Chicago,33235640,31388523
ZPL3051776,25.9718472,-80.2059625,-18000,3600,America/New_York,33221112,31749883
ZPL3030890,34.4173855,-118.4568992,-28800,3600,America/Los_Angeles,33177939,29992394
ZPL307279L,30.6526031,-87.9124564,-21600,3600,America/Chicago,33168585,29143039
ZPL305682V,27.93819,-82.2867,-18000,3600,America/New_York,33148431,29855079
ZPL3028767,30.264441,-81.556111,-18000,3600,America/New_York,33107218,28269682
ZPL305530H,40.52202,-74.520693,-18000,3600,America/New_York,33107197,31337401
ZPL303576T,32.339682,-86.225485,-21600,3600,America/Chicago,33085413,31388809
ZPL302964B,30.475822,-84.297597,-18000,3600,America/New_York,33069061,30092838
ZPL301100E,39.30684,-84.487168,-18000,3600,America/New_York,33054604,29678369
ZPL304348D,32.4140534,-90.1099079,-21600,3600,America/Chicago,33047727,31593920
ZPL3032492,29.608338,-98.599675,-21600,3600,America/Chicago,33043025,30981291
ZPL306180H,44.8263602,-93.2800671,-21600,3600,America/Chicago,33042819,29667256
ZPL3074616,36.069847,-80.258581,-18000,3600,America/New_York,33027983,29784108
ZPL3074115,28.826655,-81.888101,-18000,3600,America/New_York,33027665,29851587
ZPL305085M,41.5005504,-87.4709571,-21600,3600,America/Chicago,33025157,29412487
ZPL305115M,44.7924322,-93.2056616,-21600,3600,America/Chicago,33015999,28809783
ZPL3051710,27.298424,-82.48063,-18000,3600,America/New_York,33001946,30856108
ZPL305586O,32.61535,-83.697136,-18000,3600,America/New_York,33001656,30188531
ZPL3073798,26.708518,-80.149854,-18000,3600,America/New_York,32997152,29222295
ZPL304019W,34.77592,-82.3166925,-18000,3600,America/New_York,32958339,29886416
ZPL307069I,41.7133864,-86.1880442,-18000,3600,America/New_York,32950529,30206895
ZPL303552R,34.860344,-82.2633176,-18000,3600,America/New_York,32949825,29375408
ZPL303439J,29.676314,-95.1231593,-21600,3600,America/Chicago,32932432,31271585
ZPL306282U,30.0065088,-90.2657449,-21600,3600,America/Chicago,32921811,29268229
ZPL303054A,30.2483877,-81.7462443,-18000,3600,America/New_York,32882938,30864015
ZPL3027223,33.8149967,-84.3913456,-18000,3600,America/New_York,32876604,29114099
ZPL302836Z,30.254608,-81.3897417,-18000,3600,America/New_York,32867794,29710168
ZPL3060596,44.3084456,-71.7999849,-18000,3600,America/New_York,32860356,31392194
ZPL307189R,35.1270499,-80.702045,-18000,3600,America/New_York,32856134,30019379
ZPL307433H,38.4110635,-122.7138253,-28800,3600,America/Los_Angeles,32855653,29647516
ZPL305044J,39.5351763,-104.8820813,-25200,3600,America/Denver,32839480,26872860
ZPL307273F,38.2838379,-122.6674785,-28800,3600,America/Los_Angeles,32839018,29886320
ZPL303393K,34.070613,-117.2094193,-28800,3600,America/Los_Angeles,32838797,28917904
ZPL3075835,30.676716,-88.115029,-21600,3600,America/Chicago,32829470,27711145
ZPL305371A,34.8263413,-82.5492631,-18000,3600,America/New_York,32829117,28163293
ZPL306752M,38.818587,-121.190288,-28800,3600,America/Los_Angeles,32828397,26010124
ZPL3029744,34.047904,-117.3110906,-28800,3600,America/Los_Angeles,32797552,30333621
ZPL3068947,27.72682,-82.678685,-18000,3600,America/New_York,32779185,28771866
ZPL303705L,34.0129562,-117.3393709,-28800,3600,America/Los_Angeles,32763265,31113189
ZPL303010M,47.7913182,-122.217483,-28800,3600,America/Los_Angeles,32760328,27500314
ZPL305675N,26.271912,-80.265889,-18000,3600,America/New_York,32760220,30077591
ZPL303488P,30.86546,-83.2853529,-18000,3600,America/New_York,32757790,30315829
ZPL3035990,47.7728305,-117.4031507,-28800,3600,America/Los_Angeles,32755337,32755337
ZPL306350C,35.5053467,-80.6088438,-18000,3600,America/New_York,32746039,29692667
ZPL307434C,33.5977262,-84.1067362,-18000,3600,America/New_York,32738806,17371221
ZPL306079S,43.666611,-70.276614,-18000,3600,America/New_York,32697808,30672387
ZPL307166K,28.552576,-81.390898,-18000,3600,America/New_York,32688077,28058632
ZPL307029A,32.6279003,-117.0880557,-28800,3600,America/Los_Angeles,32684884,29758973
ZPL3074533,28.046446,-82.583364,-18000,3600,America/New_York,32669098,30089078
ZPL3050562,32.912624,-96.6388833,-21600,3600,America/Chicago,32659054,29799538
ZPL305466F,33.7262469,-78.8684741,-18000,3600,America/New_York,32651957,30634415
ZPL305618E,35.0486127,-89.7324851,-21600,3600,America/Chicago,32628833,29550951
ZPL305157K,45.211564,-93.551056,-21600,3600,America/Chicago,32623622,28678954
ZPL303509R,28.4912532,-82.5419418,-18000,3600,America/New_York,32621456,30774614
ZPL305552T,39.1856859,-96.5776084,-21600,3600,America/Chicago,32604197,25116973
ZPL303985B,30.1976637,-92.0735905,-21600,3600,America/Chicago,32597845,30376834
ZPL307230M,45.8133397,-108.413157,-25200,3600,America/Denver,32597125,30341111
ZPL302792Q,32.6636384,-97.1333456,-21600,3600,America/Chicago,32586198,28013177
ZPL301098W,42.0120378,-87.7213946,-21600,3600,America/Chicago,32580833,29533077
ZPL305189P,34.1299518,-80.8792889,-18000,3600,America/New_York,32559674,31075244
ZPL303210W,28.553482,-81.353123,-18000,3600,America/New_York,32558965,29311286
ZPL305697Z,38.8587409,-77.3566347,-18000,3600,America/New_York,32549417,25739919
ZPL305415J,33.9325192,-84.2214138,-18000,3600,America/New_York,32533131,29855042
ZPL304470J,35.17282,-80.65732,-18000,3600,America/New_York,32528844,29651686
ZPL307157M,28.292778,-81.365605,-18000,3600,America/New_York,32512337,28260383
ZPL303217X,30.2678319,-81.3895794,-18000,3600,America/New_York,32511657,26835880
ZPL304023J,30.5958469,-88.1647874,-21600,3600,America/Chicago,32511266,30067840
ZPL3055992,33.431485,-86.708662,-21600,3600,America/Chicago,32509965,31594082
ZPL3038151,42.3471457,-71.0882433,-18000,3600,America/New_York,32506088,18374609
ZPL301011F,28.2822925,-81.3486663,-18000,3600,America/New_York,32490101,29942878
ZPL307123R,32.133624,-110.9339695,-25200,0,America/Phoenix,32465011,29215723
ZPL306355N,45.0311127,-92.8290099,-21600,3600,America/Chicago,32452496,19295854
ZPL305594R,40.053131,-74.141249,-18000,3600,America/New_York,32443323,31138668
ZPL300993T,39.951421,-83.1461897,-18000,3600,America/New_York,32429942,29407038
ZPL3070058,33.9998793,-84.5852313,-18000,3600,America/New_York,32394484,28358134
ZPL306884E,43.4829565,-70.4707803,-18000,3600,America/New_York,32391060,28712123
ZPL306144P,40.101522,-88.24448,-21600,3600,America/Chicago,32384147,27455023
ZPL305307T,30.3955453,-97.719098,-21600,3600,America/Chicago,32341115,28246392
ZPL306234J,28.1503646,-80.5839689,-18000,3600,America/New_York,32330480,28346162
ZPL306114A,32.4469965,-91.4929255,-21600,3600,America/Chicago,32329628,30697444
ZPL303027G,29.177678,-81.080558,-18000,3600,America/New_York,32291814,29958885
ZPL305560W,26.555775,-81.873426,-18000,3600,America/New_York,32275837,30185311
ZPL306996K,36.8328745,-119.9153616,-28800,3600,America/Los_Angeles,32274051,28232960
ZPL304119J,30.478929,-97.832821,-21600,3600,America/Chicago,32252363,28379736
ZPL306453K,41.910869,-71.364505,-18000,3600,America/New_York,32230952,30152812
ZPL3041148,40.2900344,-80.1134224,-18000,3600,America/New_York,32222518,31054368
ZPL3050403,39.9634205,-74.2000505,-18000,3600,America/New_York,32211057,31099722
ZPL306171J,40.101522,-88.24448,-21600,3600,America/Chicago,32205858,27588007
ZPL305915Q,38.411486,-82.385701,-18000,3600,America/New_York,32204924,29700304
ZPL305608L,40.0075858,-75.1273249,-18000,3600,America/New_York,32196638,30986852
ZPL305445Y,35.08485,-80.885548,-18000,3600,America/New_York,32194771,29441605
ZPL304081N,34.0680085,-81.1625228,-18000,3600,America/New_York,32160291,28993860
ZPL3059543,28.063771,-82.5521739,-18000,3600,America/New_York,32154177,29556428
ZPL305587J,43.0888103,-75.3119464,-18000,3600,America/New_York,32145472,30147241
ZPL305712V,27.5912217,-81.5148297,-18000,3600,America/New_York,32145012,29990972
ZPL305535S,26.1051815,-80.2823875,-18000,3600,America/New_York,32092076,29359680
ZPL307163Z,34.6022739,-118.1848168,-28800,3600,America/Los_Angeles,32091728,29128392
ZPL303649M,29.552821,-81.235584,-18000,3600,America/New_York,32091301,30122937
ZPL302805P,30.1658791,-81.7457704,-18000,3600,America/New_York,32083376,29611782
ZPL302984X,30.235344,-81.694794,-18000,3600,America/New_York,32071992,30201612
ZPL3039619,34.294291,-83.849372,-18000,3600,America/New_York,32057149,29691063
ZPL3037169,41.3032203,-73.2536174,-18000,3600,America/New_York,32050959,30816216
ZPL303264D,29.8925289,-90.4005523,-21600,3600,America/Chicago,32049727,30395493
ZPL305651L,25.808458,-80.289484,-18000,3600,America/New_York,32038981,29003557
ZPL305908I,33.174411,-96.8379683,-21600,3600,America/Chicago,32028210,28998170
ZPL305197S,33.6809669,-96.615223,-21600,3600,America/Chicago,32018145,29907850
ZPL304075A,28.3569302,-80.6978968,-18000,3600,America/New_York,32013562,28943384
ZPL306505W,29.9101124,-90.205268,-21600,3600,America/Chicago,31998659,30613711
ZPL305544Q,26.137691,-80.124624,-18000,3600,America/New_York,31991665,28168025
ZPL307096C,38.2431048,-122.0190793,-28800,3600,America/Los_Angeles,31973879,29084831
ZPL302814N,33.858455,-118.0277352,-28800,3600,America/Los_Angeles,31959508,28451658
ZPL3057017,26.808671,-80.07911,-18000,3600,America/New_York,31935426,29707304
ZPL303420Z,29.8696051,-95.644732,-21600,3600,America/Chicago,31929748,30203880
ZPL306109S,41.2392494,-96.0144357,-21600,3600,America/Chicago,31875521,25183408
ZPL305061K,32.7915955,-96.7957558,-21600,3600,America/Chicago,31872126,28255968
ZPL305099V,33.511556,-82.090215,-18000,3600,America/New_York,31870664,28098254
ZPL301044F,42.641428,-82.974484,-18000,3600,America/New_York,31848390,29099695
ZPL3049993,35.7240774,-78.6477094,-18000,3600,America/New_York,31831076,29299784
ZPL305391W,32.570786,-85.4992539,-21600,3600,America/Chicago,31803218,28829593
ZPL307007Y,36.6229931,-121.8428843,-28800,3600,America/Los_Angeles,31797244,29212495
ZPL306874L,35.04251,-85.68711,-21600,3600,America/Chicago,31784800,29128004
ZPL305593W,28.826655,-81.888101,-18000,3600,America/New_York,31766857,28376342
ZPL305167D,35.7644627,-81.33277,-18000,3600,America/New_York,31740779,29619592
ZPL303002J,32.90974,-96.959489,-21600,3600,America/Chicago,31723616,27867317
ZPL3030379,39.49606,-76.655667,-18000,3600,America/New_York,31715305,22301174
ZPL303358N,36.090293,-96.012492,-21600,3600,America/Chicago,31713203,26330625
ZPL306012X,42.6654031,-71.1151253,-18000,3600,America/New_York,31698681,28240505
ZPL302841H,41.7711619,-88.147592,-21600,3600,America/Chicago,31696941,26371112
ZPL303854E,27.97787,-81.652982,-18000,3600,America/New_York,31679116,29380452
ZPL3076377,35.064784,-79.014296,-18000,3600,America/New_York,31662039,29252721
ZPL303172T,30.2995731,-97.7184377,-21600,3600,America/Chicago,31638515,26638700
ZPL3055244,41.7587357,-88.3144435,-21600,3600,America/Chicago,31634785,27386507
ZPL307360O,28.020235,-82.738994,-18000,3600,America/New_York,31625494,27407590
ZPL305190R,35.911335,-78.7851699,-18000,3600,America/New_York,31621466,28713027
ZPL3071123,38.3499298,-122.7101344,-28800,3600,America/Los_Angeles,31616894,28596066
ZPL305602F,28.44391,-81.426808,-18000,3600,America/New_York,31608156,29140894
ZPL3052489,33.0305613,-96.7694933,-21600,3600,America/Chicago,31603893,27863931
ZPL3037499,30.2741816,-97.6978204,-21600,3600,America/Chicago,31593855,28140595
ZPL303811L,40.8159863,-73.4106498,-18000,3600,America/New_York,31572955,29000554
ZPL303033T,40.557916,-111.936891,-25200,3600,America/Denver,31532565,31532565
ZPL3010052,39.765757,-105.142055,-25200,3600,America/Denver,31516898,25375575
ZPL3039871,34.2606013,-85.1732549,-18000,3600,America/New_York,31503282,28240787
ZPL302922D,33.9815169,-84.0791845,-18000,3600,America/New_York,31495732,29196461
ZPL3026918,33.7526245,-84.4671251,-18000,3600,America/New_York,31491199,28412530
ZPL3050733,28.304815,-81.41738,-18000,3600,America/New_York,31468034,29470871
ZPL303930Z,44.5574029,-69.628883,-18000,3600,America/New_York,31454449,28349752
ZPL3059455,28.4772466,-81.4735539,-18000,3600,America/New_York,31450709,26343340
ZPL303594P,33.4238154,-111.9403088,-25200,0,America/Phoenix,31447647,23886460
ZPL3039695,33.5075356,-82.1391452,-18000,3600,America/New_York,31416346,28968103
ZPL3055332,38.907652,-94.76736,-21600,3600,America/Chicago,31410694,30315163
ZPL3042125,44.7476032,-93.3795627,-21600,3600,America/Chicago,31410326,26742249
ZPL3063104,26.018964,-80.207613,-18000,3600,America/New_York,31408639,27851879
ZPL304409N,47.488906,-122.162989,-28800,3600,America/Los_Angeles,31391208,27934576
ZPL305423M,33.6142714,-85.8349648,-21600,3600,America/Chicago,31388972,29225990
ZPL3054939,30.5101925,-84.2469841,-18000,3600,America/New_York,31374993,27118018
ZPL3029573,30.1621945,-97.789147,-21600,3600,America/Chicago,31372198,28408278
ZPL3040606,30.5070472,-84.2484829,-18000,3600,America/New_York,31367134,27537836
ZPL304048G,35.160961,-84.882417,-18000,3600,America/New_York,31361417,27666216
ZPL3065278,28.44391,-81.426808,-18000,3600,America/New_York,31348605,26655356
ZPL305559U,38.232309,-77.503234,-18000,3600,America/New_York,31339381,29250922
ZPL3066013,35.115957,-80.927517,-18000,3600,America/New_York,31322983,26824302
ZPL302967W,33.9238693,-117.9683676,-28800,3600,America/Los_Angeles,31277535,28369430
ZPL303383R,28.4500288,-81.4858541,-18000,3600,America/New_York,31209837,28223834
ZPL304135P,34.6837145,-82.8375489,-18000,3600,America/New_York,31193007,26254817
ZPL303790J,29.8851321,-97.9406476,-21600,3600,America/Chicago,31185571,26815144
ZPL304170M,39.6537563,-79.9421554,-18000,3600,America/New_York,31171004,28503652
ZPL306834D,28.332008,-81.514938,-18000,3600,America/New_York,31140646,28190356
ZPL305087C,41.456845,-74.381206,-18000,3600,America/New_York,31138357,29195241
ZPL3070151,26.2743037,-80.154099,-18000,3600,America/New_York,31132527,28870815
ZPL303104W,37.4344304,-121.9002937,-28800,3600,America/Los_Angeles,31131352,28631157
ZPL3077019,28.026264,-82.561981,-18000,3600,America/New_York,31105748,27188619
ZPL305057X,29.7064303,-95.440495,-21600,3600,America/Chicago,31098539,28950116
ZPL303652E,33.6096295,-78.9842918,-18000,3600,America/New_York,31081343,29467611
ZPL301085I,37.3805911,-89.6504519,-21600,3600,America/Chicago,31078038,29999911
ZPL3041896,42.384875,-87.957861,-21600,3600,America/Chicago,31077948,27308810
ZPL3070906,38.5316039,-121.9561197,-28800,3600,America/Los_Angeles,31072497,28363121
ZPL307300U,27.2983517,-81.3571053,-18000,3600,America/New_York,31050604,19654091
ZPL3039712,33.952052,-84.241299,-18000,3600,America/New_York,31029693,28699032
ZPL303780Q,33.1122889,-117.102925,-28800,3600,America/Los_Angeles,31028814,26338986
ZPL303909B,40.747895,-73.992514,-18000,3600,America/New_York,30994245,27355509
ZPL303219N,30.0415272,-95.6053728,-21600,3600,America/Chicago,30971404,28925124
ZPL306048I,42.082564,-86.41772,-18000,3600,America/New_York,30968224,28207154
ZPL303147P,38.5895129,-121.55112,-28800,3600,America/Los_Angeles,30964463,27556684
ZPL307045G,37.0451797,-122.0277539,-28800,3600,America/Los_Angeles,30949435,26309665
ZPL306918U,44.7833323,-69.7279691,-18000,3600,America/New_York,30944193,26918189
ZPL304338K,42.1221366,-70.9151488,-18000,3600,America/New_York,30942351,30066309
ZPL3054184,37.566912,-77.443819,-18000,3600,America/New_York,30922982,27997088
ZPL306286A,30.470347,-90.085489,-21600,3600,America/Chicago,30920998,28535308
ZPL303502Q,47.7031468,-122.3257291,-28800,3600,America/Los_Angeles,30897762,24609291
ZPL305117C,38.899799,-77.0233147,-18000,3600,America/New_York,30860413,26624183
ZPL303797K,38.2386094,-85.7206556,-18000,3600,America/New_York,30855486,25208056
ZPL3126784,29.532691,-82.891093,-18000,3600,America/New_York,30852178,20009642
ZPL305247E,32.8538618,-97.193425,-21600,3600,America/Chicago,30851075,28017041
ZPL3067469,33.565089,-85.075406,-18000,3600,America/New_York,30847312,27752005
ZPL3044062,35.918577,-80.0579031,-18000,3600,America/New_York,30823614,28077473
ZPL303180W,30.497692,-97.614413,-21600,3600,America/Chicago,30798621,28534083
ZPL3038388,40.8114841,-96.6256108,-21600,3600,America/Chicago,30790528,30728713
ZPL305316R,33.97713,-84.4145659,-18000,3600,America/New_York,30780183,26909379
ZPL306923C,43.8405128,-70.4437642,-18000,3600,America/New_York,30772749,26647453
ZPL303974N,27.494726,-82.60084,-18000,3600,America/New_York,30772634,28536673
ZPL305491J,26.7094638,-80.2044115,-18000,3600,America/New_York,30749296,28934785
ZPL304238X,36.0092684,-78.9448144,-18000,3600,America/New_York,30741364,26985149
ZPL303423K,40.017313,-105.2542048,-25200,3600,America/Denver,30732771,30732771
ZPL304977R,34.0505702,-84.090942,-18000,3600,America/New_York,30722592,27596264
ZPL3040352,38.9305927,-77.0325488,-18000,3600,America/New_York,30719561,25230940
ZPL3056717,28.7032931,-81.3267059,-18000,3600,America/New_York,30701223,28177636
ZPL3058571,39.7796999,-86.1728762,-18000,3600,America/New_York,30695880,22617358
ZPL305063A,41.7570868,-72.8840697,-18000,3600,America/New_York,30689449,27592285
ZPL304137F,42.2895135,-71.6725376,-18000,3600,America/New_York,30676676,22878791
ZPL303866X,32.607056,-85.484288,-21600,3600,America/Chicago,30675612,19469950
ZPL3066079,45.6386904,-122.6472488,-28800,3600,America/Los_Angeles,30671869,24114642
ZPL304988F,28.553004,-81.336312,-18000,3600,America/New_York,30664409,26519743
ZPL3069247,28.4401291,-81.4712344,-18000,3600,America/New_York,30659268,20121678
ZPL306054V,42.3953429,-86.2691545,-18000,3600,America/New_York,30658683,28228689
ZPL305853L,32.881904,-97.383318,-21600,3600,America/Chicago,30648020,28089287
ZPL303998P,30.661139,-88.1954912,-21600,3600,America/Chicago,30641064,27915907
ZPL304069X,30.5603687,-84.2180941,-18000,3600,America/New_York,30630767,27900044
ZPL3141361,34.0749536,-117.890417,-28800,3600,America/Los_Angeles,30614819,30614115
ZPL305382Y,35.191925,-101.7984309,-21600,3600,America/Chicago,30612927,29036736
ZPL3034023,33.5025088,-111.9290233,-25200,0,America/Phoenix,30606181,25785125
ZPL3032658,28.368986,-81.5207269,-18000,3600,America/New_York,30567106,27842577
